date,AAPL,IBM,MSFT
1996-12-19,34221600.0,13614000.0,94609600.0
1996-12-20,136609200.0,16724800.0,90414400.0
1996-12-23,83076000.0,8732800.0,36892800.0
1996-12-24,14403200.0,2660000.0,16246400.0
1996-12-26,21221200.0,4527200.0,27905600.0
1996-12-27,34249600.0,5049200.0,19079200.0
1996-12-30,65450000.0,4168000.0,27279200.0
1996-12-31,95936400.0,7049600.0,34367200.0
1997-01-02,35778400.0,16790000.0,54480800.0
1997-01-03,29929200.0,12930400.0,44131200.0
1997-01-06,470708000.0,19244400.0,55948000.0
1997-01-07,244232800.0,10541200.0,36880800.0
1997-01-08,275032800.0,11697600.0,50593600.0
1997-01-09,111664000.0,12626800.0,47763200.0
1997-01-10,88429600.0,17500800.0,66556800.0
1997-01-13,76437200.0,15650800.0,50361600.0
1997-01-14,63943600.0,11786400.0,63728000.0
1997-01-15,108273200.0,17712800.0,53058400.0
1997-01-16,167826400.0,13896000.0,58688000.0
1997-01-17,81286800.0,8868800.0,65368800.0
1997-01-20,72906400.0,10706000.0,146220800.0
1997-01-21,71206800.0,14993200.0,114592000.0
1997-01-22,51405200.0,49184800.0,129236800.0
1997-01-23,43086400.0,33802400.0,105048000.0
1997-01-24,47070800.0,32776800.0,89817600.0
1997-01-27,53510800.0,23704400.0,53263200.0
1997-01-28,52640000.0,32306000.0,64656800.0
1997-01-29,37926000.0,18664400.0,48933600.0
1997-01-30,34983200.0,18296000.0,79937600.0
1997-01-31,49907200.0,11565600.0,86516000.0
1997-02-03,92027600.0,10599200.0,60804800.0
1997-02-04,178161200.0,13544800.0,56464000.0
1997-02-05,98621600.0,22077600.0,110099200.0
1997-02-06,99876000.0,20778400.0,102122400.0
1997-02-07,58816800.0,19807200.0,62448000.0
1997-02-10,46351200.0,21562800.0,66804800.0
1997-02-11,35019600.0,21540400.0,88834400.0
1997-02-12,44066400.0,18515200.0,72001600.0
1997-02-13,48958000.0,15851600.0,58292000.0
1997-02-14,59312400.0,13698800.0,57395200.0
1997-02-18,92069600.0,10740800.0,52545600.0
1997-02-19,60323200.0,13449200.0,56383200.0
1997-02-20,31236800.0,14332000.0,75395200.0
1997-02-21,52771600.0,25234000.0,61131200.0
1997-02-24,29397200.0,17130800.0,68599200.0
1997-02-25,34521200.0,16793600.0,63941600.0
1997-02-26,25793600.0,14681600.0,48849600.0
1997-02-27,25748800.0,7088800.0,56628800.0
1997-02-28,30469600.0,12262400.0,78412000.0
1997-03-03,32614400.0,13215600.0,53874400.0
1997-03-04,25799200.0,12252800.0,63920800.0
