date,AAPL,IBM,MSFT
1995-12-22,1.066656,17.358395,3.9178629999999997
1995-12-26,1.060455,17.453509,3.9070370000000003
1995-12-27,1.070791,17.501067000000003,3.847517
1995-12-28,1.0583879999999999,17.144387,3.7825800000000003
1995-12-29,1.054253,17.382173,3.7988160000000004
1996-01-02,1.062522,17.287059,3.8853980000000004
1996-01-03,1.062522,16.977937,3.7609339999999998
1996-01-04,1.0439180000000001,16.526142999999998,3.7825800000000003
1996-01-05,1.132806,16.859044,3.7392879999999997
1996-01-08,1.145209,16.954158,3.7338720000000003
1996-01-09,1.083194,16.502364,3.471423
1996-01-10,1.132806,16.597479,3.566123
1996-01-11,1.157612,16.597479,3.750108
1996-01-12,1.120403,16.431028,3.7122330000000003
1996-01-15,1.128671,15.812783999999999,3.571533
1996-01-16,1.143141,16.549922,3.7392879999999997
1996-01-17,1.1245370000000001,16.668815,3.674351
1996-01-18,1.0563209999999998,18.30954,3.793399
1996-01-19,0.9881040000000001,19.403356,3.9773910000000003
1996-01-22,1.0087760000000001,19.450914,3.9828
1996-01-23,1.045985,19.593585,3.874572
1996-01-24,1.066656,20.354501000000003,3.950329
1996-01-25,1.000507,19.807593,3.869162
1996-01-26,1.01291,19.926485999999997,3.9178629999999997
1996-01-29,0.963298,20.259387,3.912454
1996-01-30,0.90335,20.663623,3.9313910000000005
1996-01-31,0.9136860000000001,20.639845,4.004446
1996-02-01,0.938492,20.734959,4.074793
1996-02-02,0.967433,20.853852,4.026092
1996-02-05,0.967433,21.353203,4.204667
1996-02-06,0.979836,21.828776,4.177611
1996-02-07,0.934358,21.471319,4.193847
1996-02-08,0.921955,21.638132000000002,4.28043
1996-02-09,0.9178209999999999,21.638132000000002,4.334541000000001
1996-02-12,0.938492,21.97176,4.307485
1996-02-13,0.9302239999999999,21.661963,4.312895
1996-02-14,0.9136860000000001,21.781116,4.27502
1996-02-15,0.9260889999999999,22.42454,4.264194
1996-02-16,0.909552,22.496032,4.237138
1996-02-20,0.9591639999999999,22.710507,4.2317290000000005
1996-02-21,0.979836,22.924982,4.323721
1996-02-22,0.9881040000000001,23.663729,4.437359
1996-02-23,0.9881040000000001,23.949695000000002,4.48065
1996-02-26,0.975701,23.806712,4.356186
1996-02-27,0.9467610000000001,24.545459,4.334541000000001
1996-02-28,0.9178209999999999,24.283323,4.334541000000001
1996-02-29,0.909552,23.377762,4.272312
1996-03-01,0.8888799999999999,22.519863,4.13432
1996-03-04,0.868209,22.138574,4.166785
1996-03-05,0.8806120000000001,22.686676000000002,4.247958000000001
1996-03-06,0.866142,22.305388,4.199257
1996-03-07,0.8537389999999999,22.329218,4.212784
1996-03-08,0.8599399999999999,21.781116,4.118084
1996-03-11,0.855806,22.353049,4.177611
1996-03-12,0.8537389999999999,21.781116,4.1451459999999996
1996-03-13,0.851671,22.090913,4.367012
1996-03-14,0.8475370000000001,22.281557,4.312895
1996-03-15,0.855806,22.85349,4.4319489999999995
1996-03-18,0.864074,23.759051,4.556407
1996-03-19,0.851671,23.210948000000002,4.62676
1996-03-20,0.835134,22.305388,4.529351
1996-03-21,0.831,21.900268,4.361603
1996-03-22,0.839268,21.781116,4.377832
1996-03-25,0.793791,20.732572,4.323721
1996-03-26,0.7896569999999999,21.113861,4.448185
1996-03-27,0.835134,21.209183,4.437359
1996-03-28,0.799992,20.923216,4.426533
1996-03-29,0.812395,21.209183,4.464414
1996-04-01,0.843403,21.042369,4.448185
1996-04-02,0.826865,22.42454,4.529351
1996-04-03,0.812395,22.82966,4.523942
1996-04-04,0.797925,22.448370999999998,4.5185319999999995
1996-04-08,0.806194,22.758167999999998,4.491477
1996-04-09,0.8599399999999999,22.472201000000002,4.399478
1996-04-10,0.8599399999999999,22.114743,4.399478
1996-04-11,0.851671,22.40071,4.377832
1996-04-12,0.843403,21.256844,4.377832
1996-04-15,0.851671,21.757285,4.481329
1996-04-16,0.855806,22.019420999999998,4.556407
1996-04-17,0.835134,20.065317,4.58617
1996-04-18,0.818597,20.112978,4.7187529999999995
1996-04-19,0.828933,20.089147,4.751224
1996-04-22,0.831,20.446604999999998,4.881098000000001
1996-04-23,0.818597,20.398944,4.875682
1996-04-24,0.802059,20.351283,4.826981
1996-04-25,0.822731,20.63725,4.881098000000001
1996-04-26,0.818597,20.541926999999998,4.913563
1996-04-29,0.818597,20.708741,4.875682
1996-04-30,0.806194,20.541926999999998,4.902737
1996-05-01,0.806194,20.565758,4.98391
1996-05-02,0.785522,20.565758,4.832391
