year,month,day,hour,air_temp,dew_point,wind_speed
2009,2,21,23,-4.4,-7.8,98.0
2009,2,22,0,-4.4,-7.2,67.0
2009,2,22,1,-6.0,-8.0,72.0
2009,2,22,2,-5.0,-8.3,88.0
2009,2,22,3,-5.6,-8.3,72.0
2009,2,22,4,-5.6,-8.3,77.0
2009,2,22,5,-6.7,-9.4,67.0
2009,2,22,6,,,
2009,2,22,7,-7.8,-10.0,51.0
2009,2,22,8,-7.8,-10.6,57.0
2009,2,22,9,-8.3,-11.1,67.0
2009,2,22,10,-8.9,-11.7,62.0
2009,2,22,11,-8.9,-11.7,57.0
2009,2,22,12,-9.4,-12.2,72.0
2009,2,22,13,-10.0,-12.8,62.0
2009,2,22,14,-10.0,-13.3,62.0
2009,2,22,15,-8.9,-13.3,51.0
2009,2,22,16,-7.8,-12.8,51.0
2009,2,22,17,-6.7,-12.2,62.0
2009,2,22,18,-6.1,-12.2,62.0
2009,2,22,19,-5.6,-11.7,72.0
2009,2,22,20,-5.6,-12.2,67.0
2009,2,22,21,-5.6,-12.8,46.0
2009,2,22,22,-5.6,-13.3,41.0
2009,2,22,23,-6.7,-13.3,36.0
2009,2,23,0,-8.9,-14.4,31.0
2009,2,23,1,-11.1,-16.1,26.0
2009,2,23,2,-11.7,-16.1,31.0
2009,2,23,3,-12.2,-16.7,26.0
2009,2,23,4,-11.7,-16.7,31.0
2009,2,23,5,-11.1,-16.7,31.0
2009,2,23,6,,,
2009,2,23,7,-11.7,-16.7,31.0
2009,2,23,8,-12.2,-16.7,31.0
2009,2,23,9,-13.3,-17.2,31.0
2009,2,23,10,-15.6,-18.3,31.0
2009,2,23,11,-15.6,-18.3,31.0
2009,2,23,12,-14.4,-17.8,36.0
2009,2,23,13,-15.0,-17.8,31.0
2009,2,23,14,-12.8,-16.7,31.0
2009,2,23,15,-11.1,-16.1,31.0
2009,2,23,16,-8.9,-15.0,26.0
2009,2,23,17,-7.2,-14.4,15.0
2009,2,23,18,-6.7,-14.4,21.0
2009,2,23,19,-5.6,-14.4,21.0
2009,2,23,20,-5.0,-15.0,15.0
2009,2,23,21,-5.0,-15.0,0.0
2009,2,23,22,-4.4,-16.1,0.0
2009,2,23,23,-5.6,-16.1,0.0
2009,2,24,0,-7.8,-16.1,0.0
2009,2,24,1,-7.2,-13.9,26.0
2009,2,24,2,-10.0,-14.4,0.0
2009,2,24,3,-11.1,-15.0,0.0
2009,2,24,4,-11.1,-14.4,15.0
2009,2,24,5,-10.6,-14.4,15.0
2009,2,24,6,,,
2009,2,24,7,-12.2,-14.4,0.0
2009,2,24,8,-9.4,-12.8,21.0
2009,2,24,9,-10.0,-12.8,21.0
2009,2,24,10,-10.0,-12.2,21.0
2009,2,24,11,-10.0,-12.2,0.0
2009,2,24,12,-7.2,-10.0,36.0
2009,2,24,13,-7.8,-10.0,31.0
2009,2,24,14,-6.1,-9.4,46.0
2009,2,24,15,-3.9,-8.9,46.0
2009,2,24,16,-2.2,-8.3,41.0
2009,2,24,17,-1.7,-8.3,67.0
2009,2,24,18,0.6,-7.8,67.0
2009,2,24,19,1.7,-7.8,51.0
2009,2,24,20,2.2,-7.2,46.0
2009,2,24,21,1.7,-5.0,51.0
2009,2,24,22,1.7,-3.9,46.0
2009,2,24,23,1.1,-4.4,41.0
2009,2,25,0,0.6,-3.9,36.0
2009,2,25,1,-0.6,-3.9,36.0
2009,2,25,2,-1.1,-4.4,21.0
2009,2,25,3,-1.1,-5.0,36.0
2009,2,25,4,0.0,-5.6,41.0
2009,2,25,5,-0.6,-5.6,31.0
2009,2,25,6,,,
2009,2,25,7,0.6,-5.6,36.0
2009,2,25,8,1.1,-5.0,46.0
2009,2,25,9,1.7,-4.4,51.0
2009,2,25,10,2.8,-3.9,46.0
2009,2,25,11,2.8,-3.3,41.0
2009,2,25,12,2.8,-2.8,51.0
2009,2,25,13,2.8,-2.8,51.0
2009,2,25,14,2.8,-2.8,51.0
2009,2,25,15,3.3,-2.8,67.0
2009,2,25,16,3.3,-2.2,62.0
2009,2,25,17,3.3,-1.1,31.0
2009,2,25,18,5.6,-1.1,57.0
2009,2,25,19,7.8,-0.6,57.0
2009,2,25,20,7.8,1.1,57.0
2009,2,25,21,8.9,2.8,62.0
2009,2,25,22,8.9,2.8,46.0
2009,2,25,23,7.8,2.8,41.0
2009,2,26,0,5.0,1.1,15.0
2009,2,26,1,3.9,0.6,26.0
2009,2,26,2,3.3,0.6,31.0
2009,2,26,3,0.6,-0.6,21.0
2009,2,26,4,-0.6,-1.1,26.0
2009,2,26,5,-0.6,-1.1,26.0
2009,2,26,6,,,
2009,2,26,7,1.1,-1.1,15.0
2009,2,26,8,-0.6,-1.7,15.0
2009,2,26,9,0.0,-2.2,26.0
2009,2,26,10,-2.2,-4.4,21.0
2009,2,26,11,-1.7,-3.3,36.0
2009,2,26,12,-2.2,-2.8,26.0
2009,2,26,13,-0.6,-2.2,36.0
2009,2,26,14,0.6,-1.1,46.0
2009,2,26,15,2.2,0.6,57.0
2009,2,26,16,2.8,1.1,57.0
2009,2,26,17,3.3,2.2,46.0
2009,2,26,18,2.0,1.0,51.0
2009,2,26,19,2.2,1.7,57.0
2009,2,26,20,2.8,2.2,93.0
2009,2,26,21,3.3,2.8,62.0
2009,2,26,22,3.3,3.3,62.0
2009,2,26,23,4.4,3.9,62.0
2009,2,27,0,4.4,4.4,51.0
2009,2,27,1,5.0,4.4,21.0
2009,2,27,2,5.0,4.0,31.0
2009,2,27,3,5.0,5.0,
2009,2,27,4,4.0,4.0,
2009,2,27,5,0.6,0.0,
2009,2,27,6,,,
2009,2,27,7,-1.1,-2.2,
2009,2,27,8,-1.1,-2.8,
2009,2,27,9,-2.2,-3.9,
2009,2,27,10,-2.8,-5.6,
2009,2,27,11,-3.3,-6.1,
2009,2,27,12,-3.9,-6.1,129.0
2009,2,27,13,-5.6,-8.9,82.0
2009,2,27,14,-6.1,-10.0,72.0
2009,2,27,15,-6.7,-10.6,88.0
2009,2,27,16,-6.1,-10.6,72.0
2009,2,27,17,-6.1,-10.6,67.0
2009,2,27,18,-6.1,-10.6,77.0
2009,2,27,19,-6.1,-10.6,77.0
2009,2,27,20,-6.7,-11.1,72.0
2009,2,27,21,-6.7,-11.1,72.0
2009,2,27,22,-6.7,-11.1,67.0
2009,2,27,23,-6.7,-11.1,57.0
2009,2,28,0,-7.2,-11.1,46.0
2009,2,28,1,-7.2,-11.1,62.0
2009,2,28,2,-6.7,-10.6,67.0
2009,2,28,3,-6.7,-10.6,77.0
2009,2,28,4,-6.1,-10.0,62.0
2009,2,28,5,-6.1,-10.6,77.0
2009,2,28,6,,,
2009,2,28,7,-5.6,-10.6,67.0
2009,2,28,8,-6.7,-10.6,62.0
2009,2,28,9,-7.2,-11.1,72.0
2009,2,28,10,-7.2,-11.7,57.0
2009,2,28,11,-7.2,-11.7,67.0
2009,2,28,12,-7.2,-11.1,51.0
2009,2,28,13,-7.2,-11.1,51.0
2009,2,28,14,-7.2,-11.1,57.0
2009,2,28,15,-6.7,-10.6,62.0
2009,2,28,16,-6.7,-10.6,62.0
2009,2,28,17,-6.1,-10.6,67.0
2009,2,28,18,-5.6,-10.6,62.0
2009,2,28,19,-5.0,-10.0,41.0
2009,2,28,20,-4.4,-10.0,36.0
2009,2,28,21,-3.9,-10.0,51.0
2009,2,28,22,-5.0,-10.0,46.0
2009,2,28,23,-5.6,-10.6,26.0
2009,3,1,0,-7.2,-10.6,21.0
2009,3,1,1,-7.2,-10.0,15.0
2009,3,1,2,-7.2,-10.0,26.0
2009,3,1,3,-7.2,-10.0,31.0
2009,3,1,4,-7.2,-11.7,31.0
2009,3,1,5,-7.2,-11.7,31.0
2009,3,1,6,,,
2009,3,1,7,-7.2,-13.3,62.0
2009,3,1,8,-7.8,-16.1,67.0
2009,3,1,9,-8.3,-16.1,46.0
2009,3,1,10,-8.9,-16.7,51.0
2009,3,1,11,-9.4,-16.1,62.0
2009,3,1,12,-10.0,-16.1,51.0
2009,3,1,13,-10.0,-15.6,67.0
2009,3,1,14,-10.0,-15.6,67.0
2009,3,1,15,-9.4,-15.6,62.0
2009,3,1,16,-8.3,-15.0,82.0
2009,3,1,17,-8.9,-15.0,77.0
2009,3,1,18,-7.8,-15.0,88.0
2009,3,1,19,-7.2,-15.6,72.0
2009,3,1,20,-7.2,-16.1,72.0
2009,3,1,21,-7.2,-16.1,77.0
2009,3,1,22,-7.8,-15.6,72.0
2009,3,1,23,-8.9,-13.9,51.0
2009,3,2,0,-9.4,-13.9,77.0
2009,3,2,1,-9.4,-13.9,57.0
2009,3,2,2,-10.0,-16.1,51.0
2009,3,2,3,-10.6,-15.6,72.0
2009,3,2,4,-10.0,-16.1,51.0
2009,3,2,5,-10.0,-15.0,72.0
2009,3,2,6,,,
2009,3,2,7,-10.6,-12.8,41.0
2009,3,2,8,-10.6,-12.2,31.0
2009,3,2,9,-10.0,-12.2,36.0
2009,3,2,10,-10.0,-12.2,36.0
2009,3,2,11,-10.6,-12.2,31.0
2009,3,2,12,-10.6,-12.8,31.0
2009,3,2,13,-11.0,-13.0,31.0
2009,3,2,14,-10.6,-12.8,36.0
2009,3,2,15,-10.0,-12.2,31.0
2009,3,2,16,-9.0,-12.0,36.0
2009,3,2,17,-7.8,-11.7,31.0
2009,3,2,18,-6.7,-11.7,41.0
2009,3,2,19,-7.2,-11.1,41.0
2009,3,2,20,-6.7,-12.2,41.0
2009,3,2,21,-6.1,-12.2,51.0
2009,3,2,22,-6.7,-11.7,36.0
2009,3,2,23,-7.2,-11.1,41.0
2009,3,3,0,-7.8,-11.7,26.0
2009,3,3,1,-7.8,-11.7,46.0
2009,3,3,2,-7.8,-12.8,36.0
2009,3,3,3,-7.8,-11.7,31.0
2009,3,3,4,-8.3,-12.2,31.0
2009,3,3,5,-8.3,-12.8,31.0
2009,3,3,6,,,
2009,3,3,7,-8.9,-12.8,31.0
2009,3,3,8,-8.9,-12.8,21.0
2009,3,3,9,-9.4,-12.8,21.0
2009,3,3,10,-8.9,-12.2,26.0
2009,3,3,11,-10.6,-13.3,15.0
2009,3,3,12,-13.3,-15.0,15.0
2009,3,3,13,-12.2,-14.4,15.0
2009,3,3,14,-8.9,-12.8,0.0
2009,3,3,15,-6.7,-12.2,21.0
2009,3,3,16,-5.6,-12.2,0.0
2009,3,3,17,-4.0,-11.0,0.0
2009,3,3,18,-4.4,-10.6,0.0
2009,3,3,19,-3.3,-10.6,15.0
2009,3,3,20,-1.7,-8.9,15.0
2009,3,3,21,-2.2,-8.3,41.0
2009,3,3,22,-2.8,-8.3,46.0
2009,3,3,23,-3.3,-8.9,41.0
2009,3,4,0,-4.4,-8.9,36.0
2009,3,4,1,-4.4,-8.9,21.0
2009,3,4,2,-3.9,-8.9,21.0
2009,3,4,3,-3.3,-8.9,26.0
2009,3,4,4,-3.3,-10.6,26.0
2009,3,4,5,-3.3,-10.6,21.0
2009,3,4,6,,,
2009,3,4,7,-3.9,-10.6,31.0
2009,3,4,8,-2.8,-10.6,26.0
2009,3,4,9,-3.3,-10.6,26.0
2009,3,4,10,-4.4,-11.1,21.0
2009,3,4,11,-5.0,-10.6,26.0
2009,3,4,12,-3.3,-10.0,26.0
2009,3,4,13,-2.8,-8.9,31.0
2009,3,4,14,-2.2,-8.9,36.0
2009,3,4,15,-0.6,-8.9,36.0
2009,3,4,16,0.6,-8.9,46.0
2009,3,4,17,1.7,-8.9,41.0
2009,3,4,18,2.8,-8.9,36.0
2009,3,4,19,2.8,-6.7,51.0
2009,3,4,20,3.3,-6.7,51.0
2009,3,4,21,3.9,-7.2,67.0
2009,3,4,22,3.3,-7.2,67.0
2009,3,4,23,2.8,-6.7,46.0
2009,3,5,0,1.7,-5.6,41.0
2009,3,5,1,1.1,-5.0,36.0
2009,3,5,2,1.1,-4.4,31.0
2009,3,5,3,1.7,-4.4,41.0
2009,3,5,4,2.2,-5.0,57.0
2009,3,5,5,2.2,-5.6,51.0
2009,3,5,6,,,
2009,3,5,7,1.7,-5.0,36.0
2009,3,5,8,1.7,-4.4,26.0
2009,3,5,9,1.1,-4.4,21.0
2009,3,5,10,1.1,-3.9,0.0
2009,3,5,11,2.8,-2.8,31.0
2009,3,5,12,2.8,-2.2,36.0
2009,3,5,13,3.9,-1.1,46.0
2009,3,5,14,5.6,0.0,51.0
2009,3,5,15,7.2,1.1,62.0
2009,3,5,16,9.4,2.2,72.0
2009,3,5,17,11.1,3.3,72.0
2009,3,5,18,13.9,5.6,88.0
2009,3,5,19,15.6,6.7,108.0
2009,3,5,20,16.7,7.8,82.0
2009,3,5,21,16.7,8.3,103.0
2009,3,5,22,17.2,8.9,88.0
2009,3,5,23,15.6,8.9,93.0
2009,3,6,0,13.9,8.9,67.0
2009,3,6,1,13.3,8.9,93.0
2009,3,6,2,12.8,8.9,72.0
2009,3,6,3,12.8,9.4,77.0
2009,3,6,4,12.2,8.9,77.0
2009,3,6,5,12.2,8.9,72.0
2009,3,6,6,,,
2009,3,6,7,11.7,8.9,51.0
2009,3,6,8,11.7,8.9,51.0
2009,3,6,9,11.1,8.9,57.0
2009,3,6,10,8.9,7.8,41.0
2009,3,6,11,8.3,7.2,36.0
2009,3,6,12,7.8,6.7,46.0
2009,3,6,13,7.2,6.1,46.0
2009,3,6,14,8.3,6.7,31.0
2009,3,6,15,10.6,6.1,62.0
2009,3,6,16,12.2,5.6,67.0
2009,3,6,17,13.3,5.6,51.0
2009,3,6,18,13.9,4.4,51.0
2009,3,6,19,15.6,4.4,36.0
2009,3,6,20,15.6,2.8,41.0
2009,3,6,21,15.6,3.9,41.0
2009,3,6,22,12.8,3.9,46.0
2009,3,6,23,8.3,2.8,31.0
2009,3,7,0,3.3,0.6,31.0
2009,3,7,1,2.8,1.1,21.0
2009,3,7,2,3.9,1.7,15.0
2009,3,7,3,2.8,0.6,15.0
2009,3,7,4,2.2,0.6,0.0
2009,3,7,5,0.6,-0.6,0.0
2009,3,7,6,,,
2009,3,7,7,0.6,0.0,31.0
2009,3,7,8,1.7,0.6,26.0
2009,3,7,9,0.0,-0.6,15.0
2009,3,7,10,1.1,0.6,15.0
2009,3,7,11,1.7,1.1,31.0
2009,3,7,12,2.8,1.7,0.0
2009,3,7,13,2.8,1.7,26.0
2009,3,7,14,3.3,2.2,31.0
2009,3,7,15,3.3,2.2,41.0
2009,3,7,16,3.0,3.0,31.0
2009,3,7,17,3.9,3.3,67.0
2009,3,7,18,3.9,3.3,51.0
2009,3,7,19,3.9,3.9,26.0
2009,3,7,20,3.9,3.3,26.0
2009,3,7,21,3.9,3.3,26.0
2009,3,7,22,4.0,3.0,36.0
2009,3,7,23,3.9,3.3,21.0
2009,3,8,0,4.0,3.0,15.0
2009,3,8,1,3.3,2.8,15.0
2009,3,8,2,3.3,2.8,21.0
2009,3,8,3,2.8,2.8,26.0
2009,3,8,4,2.8,2.2,15.0
2009,3,8,5,2.2,2.2,0.0
2009,3,8,6,,,
2009,3,8,7,2.8,2.2,15.0
2009,3,8,8,2.8,2.2,15.0
2009,3,8,9,2.2,2.2,41.0
2009,3,8,10,2.2,2.2,15.0
2009,3,8,11,1.7,1.1,51.0
2009,3,8,12,2.2,1.7,46.0
2009,3,8,13,2.8,2.2,77.0
2009,3,8,14,2.2,1.7,51.0
2009,3,8,15,2.2,1.7,72.0
2009,3,8,16,2.2,1.7,82.0
2009,3,8,17,2.2,2.2,72.0
2009,3,8,18,2.2,1.7,72.0
2009,3,8,19,3.0,2.0,72.0
2009,3,8,20,2.0,2.0,134.0
2009,3,8,21,3.0,2.0,82.0
2009,3,8,22,2.2,1.1,77.0
2009,3,8,23,1.7,0.6,72.0
2009,3,9,0,1.1,0.0,72.0
2009,3,9,1,1.1,-0.6,51.0
2009,3,9,2,0.6,-0.6,57.0
2009,3,9,3,0.6,-1.1,67.0
2009,3,9,4,0.0,-1.7,57.0
2009,3,9,5,0.0,-1.7,46.0
2009,3,9,6,,,
2009,3,9,7,0.0,-1.7,46.0
2009,3,9,8,0.0,-2.2,41.0
2009,3,9,9,-0.6,-2.2,26.0
2009,3,9,10,-0.6,-2.2,21.0
2009,3,9,11,-0.6,-2.8,0.0
2009,3,9,12,-0.6,-2.8,15.0
2009,3,9,13,-0.6,-2.2,0.0
2009,3,9,14,0.6,-2.8,21.0
2009,3,9,15,1.7,-2.8,31.0
2009,3,9,16,2.8,-2.2,21.0
2009,3,9,17,3.9,0.0,26.0
2009,3,9,18,3.9,-0.6,41.0
2009,3,9,19,3.9,-0.6,41.0
2009,3,9,20,3.3,-0.6,51.0
2009,3,9,21,1.7,-1.1,46.0
2009,3,9,22,1.1,-1.1,36.0
2009,3,9,23,1.1,-1.7,41.0
2009,3,10,0,1.1,-1.1,41.0
2009,3,10,1,1.1,-0.6,51.0
2009,3,10,2,1.1,-0.6,26.0
2009,3,10,3,1.7,0.0,26.0
2009,3,10,4,2.2,1.1,36.0
2009,3,10,5,2.2,1.1,46.0
2009,3,10,6,,,
2009,3,10,7,2.8,1.7,51.0
2009,3,10,8,3.3,2.2,36.0
2009,3,10,9,3.3,2.8,36.0
2009,3,10,10,3.3,2.8,57.0
2009,3,10,11,4.4,3.3,67.0
2009,3,10,12,3.9,3.3,57.0
2009,3,10,13,4.4,3.9,72.0
2009,3,10,14,4.4,3.9,46.0
2009,3,10,15,4.4,3.9,46.0
2009,3,10,16,4.4,3.9,26.0
2009,3,10,17,4.4,4.4,26.0
2009,3,10,18,5.0,4.4,26.0
2009,3,10,19,6.1,5.6,15.0
2009,3,10,20,7.8,7.2,36.0
2009,3,10,21,9.4,8.3,0.0
2009,3,10,22,13.9,12.2,51.0
2009,3,10,23,15.0,13.3,62.0
2009,3,11,0,15.6,13.3,88.0
2009,3,11,1,15.0,12.2,77.0
2009,3,11,2,10.6,8.3,108.0
2009,3,11,3,7.8,5.0,124.0
2009,3,11,4,3.9,1.1,113.0
2009,3,11,5,1.7,-1.7,149.0
2009,3,11,6,,,
2009,3,11,7,-1.7,-5.6,144.0
2009,3,11,8,-3.9,-8.3,144.0
2009,3,11,9,-6.7,-10.6,118.0
2009,3,11,10,-8.3,-13.3,103.0
2009,3,11,11,-8.9,-13.3,98.0
2009,3,11,12,-8.9,-13.9,93.0
2009,3,11,13,-8.9,-14.4,93.0
2009,3,11,14,-8.3,-13.9,113.0
2009,3,11,15,-7.2,-13.3,82.0
2009,3,11,16,-5.6,-12.2,98.0
2009,3,11,17,-4.4,-12.2,93.0
2009,3,11,18,-3.3,-11.7,88.0
2009,3,11,19,-2.2,-11.1,93.0
2009,3,11,20,-1.7,-10.0,93.0
2009,3,11,21,-1.7,-10.0,82.0
2009,3,11,22,-2.2,-10.6,103.0
2009,3,11,23,-3.3,-11.1,72.0
2009,3,12,0,-3.9,-12.2,77.0
2009,3,12,1,-4.4,-12.8,51.0
2009,3,12,2,-5.6,-13.3,77.0
2009,3,12,3,-6.7,-14.4,57.0
2009,3,12,4,-7.2,-14.4,46.0
2009,3,12,5,-7.8,-15.0,51.0
2009,3,12,6,,,
2009,3,12,7,-9.4,-14.4,41.0
2009,3,12,8,-10.0,-16.1,51.0
2009,3,12,9,-10.6,-15.6,51.0
2009,3,12,10,-11.1,-16.1,41.0
2009,3,12,11,-11.7,-17.2,51.0
2009,3,12,12,-12.2,-17.2,36.0
2009,3,12,13,-12.2,-16.7,26.0
2009,3,12,14,-11.1,-16.7,31.0
2009,3,12,15,-9.4,-16.1,31.0
2009,3,12,16,-8.9,-16.1,26.0
2009,3,12,17,-7.8,-16.1,15.0
2009,3,12,18,-6.1,-13.3,21.0
2009,3,12,19,-6.7,-13.3,21.0
2009,3,12,20,-6.1,-12.2,36.0
2009,3,12,21,-6.1,-12.8,26.0
2009,3,12,22,-6.1,-12.2,36.0
2009,3,12,23,-6.7,-12.2,36.0
2009,3,13,0,-7.2,-12.2,31.0
2009,3,13,1,-7.2,-11.7,31.0
2009,3,13,2,-7.8,-11.7,21.0
2009,3,13,3,-7.2,-11.7,0.0
2009,3,13,4,-7.2,-11.7,0.0
2009,3,13,5,-7.8,-10.6,0.0
2009,3,13,6,,,
2009,3,13,7,-7.8,-10.6,0.0
2009,3,13,8,-8.3,-10.6,15.0
2009,3,13,9,-8.9,-10.6,0.0
2009,3,13,10,-7.8,-10.6,0.0
2009,3,13,11,-9.4,-11.1,15.0
2009,3,13,12,-8.9,-11.1,0.0
2009,3,13,13,-7.8,-9.4,0.0
2009,3,13,14,-5.6,-7.8,0.0
2009,3,13,15,-3.3,-8.3,0.0
2009,3,13,16,-1.7,-8.9,21.0
2009,3,13,17,-0.6,-9.4,36.0
2009,3,13,18,1.1,-10.6,31.0
2009,3,13,19,2.2,-11.1,36.0
2009,3,13,20,3.3,-10.6,41.0
2009,3,13,21,3.3,-10.6,46.0
2009,3,13,22,3.9,-10.0,57.0
2009,3,13,23,2.8,-9.4,41.0
2009,3,14,0,1.1,-8.9,26.0
2009,3,14,1,0.6,-7.8,21.0
2009,3,14,2,-0.6,-7.8,36.0
2009,3,14,3,-1.1,-7.2,26.0
2009,3,14,4,-2.8,-7.2,31.0
2009,3,14,5,-5.0,-7.8,21.0
2009,3,14,6,,,
2009,3,14,7,-2.8,-6.7,31.0
2009,3,14,8,-2.2,-6.7,21.0
2009,3,14,9,-2.8,-6.7,26.0
2009,3,14,10,-3.3,-6.7,26.0
2009,3,14,11,-3.3,-6.1,26.0
2009,3,14,12,-3.3,-6.7,15.0
2009,3,14,13,-3.3,-6.1,26.0
2009,3,14,14,0.0,-5.6,26.0
2009,3,14,15,2.8,-5.0,21.0
2009,3,14,16,4.4,-6.1,21.0
2009,3,14,17,6.1,-6.7,26.0
2009,3,14,18,7.8,-7.8,36.0
2009,3,14,19,8.3,-7.2,26.0
2009,3,14,20,8.9,-6.7,31.0
2009,3,14,21,8.3,-3.9,41.0
2009,3,14,22,6.7,-3.9,41.0
2009,3,14,23,5.6,-5.6,46.0
2009,3,15,0,2.8,-6.1,0.0
2009,3,15,1,1.7,-6.1,15.0
2009,3,15,2,0.6,-5.6,0.0
2009,3,15,3,-0.6,-5.0,21.0
2009,3,15,4,0.6,-4.4,26.0
2009,3,15,5,-1.1,-5.0,21.0
2009,3,15,6,,,
2009,3,15,7,-1.7,-3.9,21.0
2009,3,15,8,-2.2,-5.0,0.0
2009,3,15,9,-3.3,-5.0,0.0
2009,3,15,10,-2.8,-5.6,0.0
2009,3,15,11,-2.8,-5.0,0.0
2009,3,15,12,-3.9,-5.6,0.0
2009,3,15,13,-1.7,-4.4,0.0
2009,3,15,14,3.3,-1.1,0.0
2009,3,15,15,6.1,-1.1,21.0
2009,3,15,16,8.9,-1.7,21.0
2009,3,15,17,10.6,-2.2,31.0
2009,3,15,18,11.1,-2.2,41.0
2009,3,15,19,11.1,-3.3,46.0
2009,3,15,20,10.6,-5.0,46.0
2009,3,15,21,11.1,-4.4,41.0
2009,3,15,22,10.6,-4.4,41.0
2009,3,15,23,8.9,-3.9,36.0
2009,3,16,0,3.9,-4.4,21.0
2009,3,16,1,2.8,-3.9,0.0
2009,3,16,2,1.7,-4.4,21.0
2009,3,16,3,1.7,-3.9,0.0
2009,3,16,4,1.1,-3.3,15.0
2009,3,16,5,2.8,-2.8,15.0
2009,3,16,6,,,
2009,3,16,7,0.6,-2.2,0.0
2009,3,16,8,1.1,-1.7,0.0
2009,3,16,9,1.1,-1.7,0.0
2009,3,16,10,2.2,-1.7,0.0
2009,3,16,11,1.1,-1.7,0.0
2009,3,16,12,0.0,-2.8,0.0
2009,3,16,13,1.1,-1.7,15.0
2009,3,16,14,6.1,-1.1,0.0
2009,3,16,15,9.4,-2.2,26.0
2009,3,16,16,12.2,-1.7,31.0
2009,3,16,17,12.8,-1.1,31.0
2009,3,16,18,13.9,-1.7,36.0
2009,3,16,19,14.4,-1.7,41.0
2009,3,16,20,14.4,-1.7,46.0
2009,3,16,21,14.4,-1.7,41.0
2009,3,16,22,12.8,-2.2,41.0
2009,3,16,23,11.1,-3.3,41.0
2009,3,17,0,8.3,-2.8,26.0
2009,3,17,1,7.2,-2.8,26.0
2009,3,17,2,6.1,-2.8,31.0
2009,3,17,3,6.7,-2.8,41.0
2009,3,17,4,5.6,-2.8,15.0
2009,3,17,5,5.6,-2.8,26.0
2009,3,17,6,,,
2009,3,17,7,6.1,-0.6,36.0
2009,3,17,8,5.6,0.6,26.0
2009,3,17,9,6.7,2.2,26.0
2009,3,17,10,8.3,3.9,41.0
2009,3,17,11,7.8,3.3,46.0
2009,3,17,12,8.9,3.9,46.0
2009,3,17,13,10.0,4.4,57.0
2009,3,17,14,12.2,5.0,57.0
2009,3,17,15,15.6,5.6,67.0
2009,3,17,16,18.3,6.1,93.0
2009,3,17,17,19.4,6.7,113.0
2009,3,17,18,21.1,6.1,82.0
2009,3,17,19,21.7,7.8,93.0
2009,3,17,20,22.2,7.8,98.0
2009,3,17,21,22.8,6.7,108.0
2009,3,17,22,22.2,7.2,103.0
2009,3,17,23,21.1,7.2,98.0
2009,3,18,0,19.4,7.2,62.0
2009,3,18,1,18.3,7.2,41.0
2009,3,18,2,13.3,6.7,31.0
2009,3,18,3,13.3,6.7,36.0
2009,3,18,4,14.4,7.8,41.0
2009,3,18,5,12.8,5.6,46.0
2009,3,18,6,,,
2009,3,18,7,10.6,5.0,26.0
2009,3,18,8,8.9,4.4,21.0
2009,3,18,9,8.3,3.9,15.0
2009,3,18,10,7.8,3.3,15.0
2009,3,18,11,6.7,2.8,21.0
2009,3,18,12,4.4,1.7,0.0
2009,3,18,13,5.6,2.2,15.0
2009,3,18,14,7.8,3.3,21.0
2009,3,18,15,10.0,1.7,21.0
2009,3,18,16,11.1,0.6,15.0
2009,3,18,17,11.1,-0.6,31.0
2009,3,18,18,11.7,-3.3,36.0
2009,3,18,19,12.2,-7.8,36.0
2009,3,18,20,12.2,-8.3,31.0
2009,3,18,21,12.8,-6.7,26.0
2009,3,18,22,12.2,-6.1,26.0
2009,3,18,23,12.2,-6.7,46.0
2009,3,19,0,9.4,-5.6,15.0
2009,3,19,1,6.1,-5.0,31.0
2009,3,19,2,7.2,-5.0,41.0
2009,3,19,3,7.2,-5.6,36.0
2009,3,19,4,5.6,-6.1,31.0
2009,3,19,5,4.4,-6.1,36.0
2009,3,19,6,,,
2009,3,19,7,3.3,-6.1,36.0
2009,3,19,8,0.0,-6.1,31.0
2009,3,19,9,1.7,-6.1,26.0
2009,3,19,10,0.6,-6.1,21.0
2009,3,19,11,0.0,-6.7,21.0
2009,3,19,12,-1.7,-6.1,21.0
2009,3,19,13,0.0,-3.3,15.0
2009,3,19,14,1.7,-2.8,31.0
2009,3,19,15,1.7,-4.4,31.0
2009,3,19,16,2.2,-5.0,31.0
2009,3,19,17,2.0,-6.0,51.0
2009,3,19,18,3.3,-5.6,46.0
2009,3,19,19,3.3,-6.1,46.0
2009,3,19,20,2.2,-5.6,77.0
2009,3,19,21,0.0,-5.6,67.0
2009,3,19,22,-1.1,-6.1,67.0
2009,3,19,23,-1.7,-6.1,62.0
2009,3,20,0,-2.8,-6.7,51.0
2009,3,20,1,-3.9,-7.8,41.0
2009,3,20,2,-4.4,-7.8,36.0
2009,3,20,3,-4.4,-7.8,26.0
2009,3,20,4,-5.0,-7.8,26.0
2009,3,20,5,-5.6,-8.3,0.0
2009,3,20,6,,,
2009,3,20,7,-7.2,-8.9,15.0
2009,3,20,8,-6.1,-7.8,15.0
2009,3,20,9,-5.6,-7.8,15.0
2009,3,20,10,-6.7,-8.9,15.0
2009,3,20,11,-7.2,-8.9,15.0
2009,3,20,12,-7.2,-8.9,15.0
2009,3,20,13,-4.4,-6.7,0.0
2009,3,20,14,-1.7,-6.1,41.0
2009,3,20,15,-1.1,-6.7,26.0
2009,3,20,16,0.0,-6.7,36.0
